ID,번호,유형,공고명,지역,게시일,마감일,상태,조회수,URL
LH_lease_1043,2082,매입임대,경남 함양군 유림면 기존주택 등 매입임대주택 다자녀 예비입주자 모집공고,전국,2025.07.10,2025.07.25,접수마감,4122,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018402&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1044,2087,행복주택,'25년 07월 인천시(남동구) 행복주택 입주자격완화 예비입주자 모집,인천광역시,2025.07.10,2025.07.25,접수마감,60537,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018406&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1045,2088,공공임대,[정정공고]부산금곡주공7단지 50년공공임대주택 예비입주자 모집,부산광역시,2025.07.10,2025.05.29,접수마감,2112,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018408&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1046,2089,매입임대,[인천지역본부] 기존주택등 매입임대주택 입주자 모집 공고,인천광역시,2025.07.10,2025.07.24,접수마감,50359,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018405&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1047,2091,행복주택,평택시 지역 행복주택 입주자격완화 예비입주자모집(25.7.10),경기도,2025.07.10,2025.07.24,접수마감,24909,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018399&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1048,2092,국민임대,태백청솔 국민임대 예비입주자 입주자격완화 모집공고,강원특별자치도,2025.07.10,2025.07.31,접수마감,3933,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018356&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1049,2097,매입임대,[울산권] 2025년 기존주택 등 매입임대주택 입주자 모집 공고,울산광역시,2025.07.11,2025.07.29,접수마감,22117,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018392&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1050,2098,매입임대,[정정공고][강원지역본부]25년 2차 신혼·신생아 매입임대주택Ⅱ(전세형) 예비입주자 일부 취소(원주시)공고,강원특별자치도,2025.07.11,2025.07.09,접수마감,1609,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018416&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1051,2099,영구임대,제천하소4 영구임대주택 예비입주자 모집 공고[2025.07.11],충청북도,2025.07.11,2025.08.01,접수마감,6208,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018417&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1052,2109,매입임대,강릉시 매입임대주택 예비입주자 모집(25.7.14 공고),강원특별자치도,2025.07.14,2025.08.01,접수마감,9866,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018384&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1053,2110,매입임대,동해시 매입임대주택 예비입주자 모집(25.7.14 공고),강원특별자치도,2025.07.14,2025.08.01,접수마감,4648,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018385&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1054,2111,공공임대,인천가정2 루원시티어울림 10년 분양전환공공임대주택 예비입주자 모집공고,인천광역시,2025.07.14,2025.07.24,접수마감,43762,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060910&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1055,2115,영구임대,경주용강 영구임대주택 예비입주자 모집,경상북도,2025.07.14,2025.08.01,접수마감,5583,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018418&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1056,2117,국민임대,안동옥동7 국민임대주택 예비입주자 모집(46형),경상북도,2025.07.15,2025.07.30,접수마감,8712,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018456&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1057,2118,국민임대,2025.07.15. 국민임대주택 예비입주자 정례모집(창원시),경상남도,2025.07.15,2025.07.24,접수마감,22195,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018432&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1058,2119,국민임대,경북 칠곡왜관4단지 국민임대주택 예비입주자 모집공고(51형),경상북도,2025.07.15,2025.07.29,접수마감,3235,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018401&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1059,2120,국민임대,춘천시·화천군 지역 국민임대주택 예비입주자 모집(2025.07.15),강원특별자치도,2025.07.15,2025.07.30,접수마감,13256,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018453&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1060,2122,국민임대,원주시지역 국민임대주택 예비입주자 모집,강원특별자치도,2025.07.15,2025.07.30,접수마감,19128,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018389&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1061,2123,행복주택,[정정공고]평택시 지역 행복주택 입주자격완화 예비입주자모집(25.7.10),경기도,2025.07.15,2025.07.24,접수마감,31150,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018463&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1062,2124,국민임대,"국민임대 예비입주자 정례모집(사천용강2,'25.07.15.)",경상남도,2025.07.15,2025.07.30,접수마감,4441,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018449&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1063,2125,국민임대,"국민임대 예비입주자 정례모집(통영미수2,'25.07.15.)",경상남도,2025.07.15,2025.08.05,접수마감,6743,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018452&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1064,2126,국민임대,"국민임대 예비입주자 정례모집(통영죽림,'25.07.15.)",경상남도,2025.07.15,2025.07.28,접수마감,3451,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018451&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1065,2127,국민임대,"국민임대 예비입주자 정례모집(진주가좌3,'25.07.15.)",경상남도,2025.07.15,2025.08.06,접수마감,16331,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018450&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1066,2129,국민임대,담양군 국민임대주택 예비입주자 모집(2025.07.15. 공고),전라남도,2025.07.15,2025.07.29,접수마감,2814,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018424&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1067,2130,국민임대,장성군 국민임대주택 예비입주자 모집(2025.07.15. 공고),전라남도,2025.07.15,2025.07.29,접수마감,2172,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018427&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1068,2131,국민임대,증평군 지역 국민임대주택 예비입주자 모집[2025.07.15],충청북도,2025.07.15,2025.07.30,접수마감,7064,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018387&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1069,2132,국민임대,음성군지역 국민임대주택 예비입주자 모집[2025.07.15],충청북도,2025.07.15,2025.07.28,접수마감,3327,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018431&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1070,2133,국민임대,광주광역시 국민임대주택 예비입주자 모집(2025.07.15. 공고),광주광역시,2025.07.15,2025.07.31,접수마감,53459,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018393&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1071,2135,국민임대,나주시 국민임대주택 통합정례 예비입주자 모집(2025.07.15. 공고),전라남도,2025.07.15,2025.07.30,접수마감,6707,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018269&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1072,2136,행복주택,대전 중구·서구 행복주택 입주자격완화 예비입주자 모집(2025.07.15),대전광역시,2025.07.15,2025.07.30,접수마감,40040,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018382&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1073,2137,국민임대,"목포,무안,영암,장흥,완도,해남지역 국민임대주택 예비입주자 모집(2025.07.15.)",전라남도,2025.07.15,2025.08.01,접수마감,17387,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018454&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1074,2138,국민임대,대전광역시 유성구(유성타워)·대덕구(주은반석) 국민임대(매입형)주택 입주자격완화 예비입주자모집,대전광역시,2025.07.15,2025.07.30,접수마감,21547,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018412&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1075,2139,국민임대,화순군 지역 국민임대주택 예비입주자 모집(2025.07.15. 공고),전라남도,2025.07.15,2025.07.30,접수마감,2985,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018268&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1076,2140,국민임대,김해시 지역 국민임대주택 예비입주자 모집 공고,경상남도,2025.07.15,2025.07.29,접수마감,18309,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018415&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1077,2141,국민임대,홍성남장2 국민임대주택 예비입주자 모집(공고일 2025.07.15.),충청남도,2025.07.15,2025.07.29,접수마감,3749,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018461&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1078,2142,국민임대,"양산시 국민임대주택 예비입주자 완화 모집(소득, 자산, 무주택 요건 완화 / 계약금 인하)",경상남도,2025.07.15,2025.07.29,접수마감,22017,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018344&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1079,2143,국민임대,"대구시 동구, 경북 경산시, 청도군 국민임대주택 예비입주자 모집(대구연경2, 경산사동1.2, 청도범곡)",대구광역시 외,2025.07.15,2025.07.25,접수마감,26082,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018414&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1080,2144,국민임대,"(2025.07.15) 전주시, 완주군 지역 국민임대주택 예비입주자 모집 공고",전북특별자치도,2025.07.15,2025.07.30,접수마감,26903,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018423&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1081,2145,국민임대,원주문막1 국민임대주택 예비입주자 모집공고(2025.07.15.),강원특별자치도,2025.07.15,2025.07.29,접수마감,3937,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018381&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1082,2146,국민임대,"경북서부지역(구미시,김천시) 국민임대주택 예비자모집 공고",경상북도,2025.07.15,2025.07.30,접수마감,10047,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018419&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1083,2147,국민임대,(2025.07.15) 장수군 국민임대주택 예비입주자 모집 공고,전북특별자치도,2025.07.15,2025.07.30,접수마감,2431,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018426&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1084,2148,국민임대,부산광역시 국민임대 예비입주자 정례모집(2025.07.15.),부산광역시,2025.07.15,2025.07.30,접수마감,33682,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018430&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1085,2149,국민임대,군산시 국민임대주택 예비입주자 모집공고(2025.07.15.),전북특별자치도,2025.07.15,2025.07.31,접수마감,11780,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018440&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1086,2150,국민임대,거제시_거제장평3 국민임대주택 예비입주자 모집공고(2025.07.15),경상남도,2025.07.15,2025.07.29,접수마감,3179,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018457&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1087,2151,국민임대,대전삼성타운1단지 국민임대주택 예비입주자 모집(공고일 : 25.07.15.),대전광역시,2025.07.15,2025.07.30,접수마감,18557,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018362&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1088,2152,국민임대,'2025.7.15. 여수시·고흥군 국민임대주택 예비입주자 모집,전라남도,2025.07.15,2025.07.30,접수마감,10423,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018294&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1089,2153,국민임대,익산시 국민임대주택 예비입주자 모집공고(2025.07.15.),전북특별자치도,2025.07.15,2025.07.29,접수마감,11703,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018422&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1090,2154,국민임대,양산대석 국민임대주택 예비입주자 정례모집 공고('25.07.15),경상남도,2025.07.15,2025.07.29,접수마감,3869,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018465&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1091,2155,국민임대,울산광역시 국민임대 예비입주자 정례모집(2025.07.15.),울산광역시,2025.07.15,2025.08.08,접수마감,9565,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018467&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1092,2156,국민임대,"강원영동지역 [강릉시,태백시] 국민임대주택 예비입주자 모집(25.7.15 공고)",강원특별자치도,2025.07.15,2025.07.31,접수마감,18062,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018425&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1093,2157,국민임대,보령시 지역 국민임대주택 예비자 모집공고(2025.07.15),충청남도,2025.07.15,2025.08.07,접수마감,6974,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018445&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1094,2158,국민임대,계룡시 지역 국민임대주택 예비자 모집공고(2025.07.15),충청남도,2025.07.15,2025.08.05,접수마감,5500,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018446&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1095,2159,국민임대,논산시 지역 국민임대주택 예비자 모집공고(2025.07.15),충청남도,2025.07.15,2025.07.29,접수마감,6670,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018443&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1096,2160,국민임대,[정정공고]음성군지역 국민임대주택 예비입주자 모집[2025.07.15],충청북도,2025.07.15,2025.07.28,접수마감,8660,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018471&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1097,2162,국민임대,제주특별자치도 국민임대주택 예비입주자 모집,제주특별자치도,2025.07.15,2025.07.30,접수마감,11145,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018464&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1098,2163,국민임대,논산대교 국민임대주택 예비입주자모집공고(공고일:2025.07.15),충청남도,2025.07.15,2025.07.29,접수마감,4108,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018409&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1099,2164,국민임대,전북 남부권 지역 국민임대주택 예비입주자 모집 (7월),전북특별자치도,2025.07.15,2025.08.07,접수마감,17613,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018460&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1100,2165,국민임대,제주시 지역 국민임대주택 예비입주자 모집,제주특별자치도,2025.07.15,2025.07.29,접수마감,26917,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018421&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1101,2166,국민임대,대전광역시 동구지역 국민임대주택 예비자 모집공고(2025.07.15),대전광역시,2025.07.15,2025.07.30,접수마감,22458,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018444&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1102,2167,국민임대,부여군 지역 국민임대주택 예비자 모집공고(2025.07.15),충청남도,2025.07.15,2025.07.31,접수마감,3675,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018447&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1103,2168,국민임대,[정정공고]제주특별자치도 국민임대주택 예비입주자 모집,제주특별자치도,2025.07.15,2025.07.30,접수마감,40307,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018472&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1104,2170,행복주택,2025.07.16. 행복주택 예비입주자 정례모집(창원석동),경상남도,2025.07.16,2025.07.24,접수마감,15442,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018436&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1105,2171,행복주택,2025.07.16. 행복주택 예비입주자 정례모집(의령동동)_공급대상확대 및 입주자격완화,경상남도,2025.07.16,2025.07.24,접수마감,6652,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018433&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1106,2172,행복주택,"대전광역시 유성구(도안2·3, 봉산3) 행복주택 예비입주자 모집",대전광역시,2025.07.16,2025.07.30,접수마감,27972,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018458&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1107,2174,국민임대,"[정정공고]국민임대 예비입주자 정례모집(통영죽림,'25.07.15.)",경상남도,2025.07.16,2025.07.28,접수마감,10485,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018482&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
